timestamp,symbol,price,quantity,buyer,seller,Dist from VWAP
13000,KELP,2025,1,ExplicitBook,SUBMISSION,1.1063829787233317
13200,RAINFOREST_RESIN,9998,2,,,1.9130434782600787
13300,KELP,2025,2,InferredBot,SUBMISSION,1.1111111111110858
13600,KELP,2023,1,,,1.5576923076923777
13900,KELP,2024,6,SUBMISSION,ExplicitBook,0.4814814814815236
14200,KELP,2023,1,,,1.5365853658536253
15000,KELP,2024,8,ExplicitBook,SUBMISSION,0.431034482758605
15000,KELP,2024,2,,,0.431034482758605
15200,KELP,2022,1,,,1.5283018867924056
15300,RAINFOREST_RESIN,10002,1,,,1.962264150943156
15400,RAINFOREST_RESIN,9998,1,,,1.967213114754486
15600,KELP,2024,2,InferredBot,SUBMISSION,0.6315789473683253
15700,RAINFOREST_RESIN,10002,1,,,1.8181818181819835
15800,KELP,2025,1,ExplicitBook,SUBMISSION,0.9777777777778738
15900,KELP,2024,6,SUBMISSION,ExplicitBook,0.47142857142853245
16100,KELP,2023,2,SUBMISSION,ExplicitBook,0.9545454545454959
16200,KELP,2023,1,SUBMISSION,ExplicitBook,0.9795918367346985
16300,RAINFOREST_RESIN,10004,1,,,4
16400,RAINFOREST_RESIN,10002,1,,,1.9104477611945185
16600,KELP,2023,1,SUBMISSION,ExplicitBook,0.9836065573770156
16700,KELP,2025,1,ExplicitBook,SUBMISSION,0.9811320754718054
16800,RAINFOREST_RESIN,9995,5,,,5
17700,KELP,2025,1,ExplicitBook,SUBMISSION,0.4915254237287172
18200,KELP,2024,4,,,1.6595744680851112
18500,KELP,2025,1,SUBMISSION,ExplicitBook,0.4915254237287172
19000,KELP,2024,10,,,1.826086956521749
19300,KELP,2025,1,SUBMISSION,InferredBot,0.5
19700,KELP,2024,1,,,1.5714285714286689
20100,RAINFOREST_RESIN,10002,4,,,1.9682539682544302
20200,RAINFOREST_RESIN,9998,1,,,1.9661016949157784
20300,KELP,2024,1,,,1.5283018867924056
20400,KELP,2025,4,SUBMISSION,ExplicitBook,0.4444444444443434
20500,RAINFOREST_RESIN,9998,1,,,2
20700,RAINFOREST_RESIN,10002,1,,,1.1515151515159232
20900,KELP,2026,1,ExplicitBook,SUBMISSION,0.9787234042553337
21200,RAINFOREST_RESIN,9998,1,,,1.9555555555562023
21300,RAINFOREST_RESIN,9996,1,,,4.208955223881276
21300,RAINFOREST_RESIN,9996,7,,,4.208955223881276
21500,KELP,2026,4,ExplicitBook,SUBMISSION,0.4565217391304941
21700,KELP,2026,8,InferredBot,SUBMISSION,0.5
22100,KELP,2024,1,,,1.5319148936171132
22200,RAINFOREST_RESIN,9998,6,,,1.75
22400,RAINFOREST_RESIN,9998,1,,,1.9661016949157784
22500,KELP,2025,11,InferredBot,SUBMISSION,0.5
22700,KELP,2023,1,,,1.5294117647058556
22800,KELP,2023,1,,,1.5272727272727025
23200,KELP,2023,2,,,1.0307692307692378
23300,RAINFOREST_RESIN,9998,1,,,2
23500,KELP,2023,1,,,1.5555555555556566
23700,RAINFOREST_RESIN,10002,1,,,1.9574468085102126
23900,KELP,2025,1,ExplicitBook,SUBMISSION,1
24100,KELP,2025,1,,,0.9272727272727934
24400,KELP,2025,1,ExplicitBook,SUBMISSION,0.4888888888888232
24500,KELP,2023,2,SUBMISSION,InferredBot,1
24600,KELP,2024,5,,,0
24900,KELP,2024,4,,,0
25100,RAINFOREST_RESIN,10002,1,,,1.9607843137255259
25200,KELP,2025,1,,,0.9245283018867667
25200,RAINFOREST_RESIN,9998,5,,,1.8181818181819835
25300,KELP,2023,1,,,1
25400,KELP,2025,8,ExplicitBook,SUBMISSION,0.4411764705882888
25700,RAINFOREST_RESIN,10004,2,,,4
25800,KELP,2023,1,,,1.5319148936171132
26000,KELP,2023,7,,,1.7058823529412166
26300,RAINFOREST_RESIN,9998,1,,,1.967213114754486
26400,KELP,2023,1,,,1.3469387755101252
26600,RAINFOREST_RESIN,9998,1,,,1.967213114754486
26800,KELP,2025,1,ExplicitBook,SUBMISSION,0.4918032786886215
26900,KELP,2023,1,,,1.525423728813621
27300,KELP,2025,1,ExplicitBook,SUBMISSION,0.4920634920633802
27600,KELP,2023,1,,,1.3333333333332575
27700,KELP,2023,5,,,1.6744186046512368
27800,KELP,2025,1,,,0.474576271186379
27900,KELP,2025,1,ExplicitBook,SUBMISSION,0.4915254237287172
28200,KELP,2025,5,,,0.017543859649094884
28300,KELP,2024,2,SUBMISSION,ExplicitBook,0.9600000000000364
28400,KELP,2023,1,,,2.040816326530603
29000,KELP,2024,1,,,1.5319148936171132
29000,RAINFOREST_RESIN,10005,8,,,5
29200,KELP,2026,1,ExplicitBook,SUBMISSION,0.4920634920633802
29300,KELP,2026,2,InferredBot,SUBMISSION,0.48484848484849863
29300,KELP,2026,2,,,0.48484848484849863
29400,KELP,2024,1,,,1.5294117647058556
29700,KELP,2024,1,,,1.4444444444443434
30000,RAINFOREST_RESIN,9998,1,,,1.907692307691832
30200,KELP,2027,10,,,1.5
30300,KELP,2026,1,,,0.4920634920633802
30600,KELP,2024,1,,,1.0697674418604493
30600,KELP,2027,1,,,1.9302325581395507
31300,KELP,2024,13,SUBMISSION,InferredBot,0.5
31600,KELP,2025,1,ExplicitBook,SUBMISSION,0.4909090909090992
31900,RAINFOREST_RESIN,10005,2,,,5.101694915254484
32400,KELP,2023,1,,,2.0163934426229844
32500,KELP,2023,1,,,2.0416666666667425
32600,KELP,2026,2,InferredBot,SUBMISSION,1
32800,RAINFOREST_RESIN,9996,2,,,4
33000,KELP,2025,1,ExplicitBook,SUBMISSION,0.4918032786886215
33000,RAINFOREST_RESIN,10002,6,,,2
33100,KELP,2023,1,,,1.5499999999999545
33200,KELP,2024,10,SUBMISSION,ExplicitBook,0.823529411764639
33500,KELP,2025,1,InferredBot,SUBMISSION,0.5
33600,RAINFOREST_RESIN,10002,6,,,1.7999999999992724
34000,KELP,2023,1,,,1.5820895522388128
34100,RAINFOREST_RESIN,9996,1,,,4
34200,KELP,2023,9,SUBMISSION,InferredBot,1
34300,RAINFOREST_RESIN,10002,1,,,1.9574468085102126
34500,KELP,2023,5,SUBMISSION,ExplicitBook,0.9242424242424931
34600,KELP,2023,1,SUBMISSION,ExplicitBook,0.9830508474576618
35000,KELP,2025,1,ExplicitBook,SUBMISSION,0.4878048780487916
35100,RAINFOREST_RESIN,10002,3,,,1.907692307691832
35300,KELP,2025,1,,,0.25
35300,KELP,2023,8,,,1.75
35400,KELP,2025,1,ExplicitBook,SUBMISSION,0.5471698113208276
35800,KELP,2023,2,,,1.5499999999999545
36100,RAINFOREST_RESIN,10002,1,,,1.7333333333335759
36200,RAINFOREST_RESIN,9998,1,,,1.967213114754486
36400,KELP,2024,1,,,0.08695652173923918
36500,KELP,2023,2,SUBMISSION,ExplicitBook,0.48076923076928324
37300,KELP,2021,1,,,1.9166666666667425
37500,KELP,2021,1,SUBMISSION,InferredBot,1
37800,KELP,2020,1,,,2.040816326530603
38400,KELP,2020,6,SUBMISSION,ExplicitBook,0.4444444444443434
38500,RAINFOREST_RESIN,10002,1,,,1.9534883720934886
38600,KELP,2020,1,SUBMISSION,InferredBot,0.5
38800,KELP,2020,2,SUBMISSION,ExplicitBook,0.4888888888888232
39200,KELP,2022,1,,,0.48387096774195015
39400,KELP,2022,1,,,0.46268656716415535
39500,RAINFOREST_RESIN,9998,1,,,2.035087719297735
40500,KELP,2019,1,,,1.0526315789472847
40900,KELP,2018,1,SUBMISSION,InferredBot,1
40900,RAINFOREST_RESIN,10004,8,,,4.303030303030027
41000,KELP,2018,1,,,1.5681818181817562
41100,KELP,2018,2,,,1.5882352941175668
41400,KELP,2018,4,SUBMISSION,ExplicitBook,0.5084745762712828
41500,KELP,2019,5,,,0
41700,KELP,2018,1,,,1
41900,KELP,2020,1,,,0.4888888888888232
42000,KELP,2020,5,InferredBot,SUBMISSION,0.4411764705882888
42000,KELP,2020,5,,,0.4411764705882888
42300,KELP,2019,7,SUBMISSION,ExplicitBook,0.8571428571428896
42400,KELP,2019,1,,,1.5245901639343629
42500,KELP,2020,1,SUBMISSION,InferredBot,0.5
42600,KELP,2020,2,SUBMISSION,InferredBot,0.5
42900,KELP,2021,2,InferredBot,SUBMISSION,0.5
43500,KELP,2020,1,,,1.5961538461538112
43900,RAINFOREST_RESIN,10002,4,,,2.0270270270266337
44500,KELP,2021,1,ExplicitBook,SUBMISSION,1.0222222222221262
44800,RAINFOREST_RESIN,9998,1,,,2.260869565217945
45000,RAINFOREST_RESIN,10002,1,,,1.962264150943156
45400,KELP,2018,1,,,1.5531914893617795
45500,KELP,2019,3,SUBMISSION,ExplicitBook,0.47169811320759436
45800,KELP,2018,1,,,1.5272727272727025
45900,KELP,2021,2,InferredBot,SUBMISSION,1.0606060606060055
46600,KELP,2019,2,,,0.9322033898304198
46900,KELP,2021,1,ExplicitBook,SUBMISSION,0.49230769230780425
47100,KELP,2019,4,,,1.625
47500,RAINFOREST_RESIN,10002,4,,,1.967213114754486
48100,KELP,2020,2,SUBMISSION,InferredBot,0.4651162790696617
48300,KELP,2019,5,SUBMISSION,ExplicitBook,0.9206349206349387
48600,KELP,2019,1,,,0.9830508474576618
49000,KELP,2019,1,,,1.352112676056322
49200,KELP,2021,11,InferredBot,SUBMISSION,0.5
49300,KELP,2019,1,,,1.5348837209303383
49400,KELP,2021,9,ExplicitBook,SUBMISSION,0.4629629629630472
49500,KELP,2021,6,InferredBot,SUBMISSION,0.6666666666667425
49600,KELP,2021,1,ExplicitBook,SUBMISSION,0.48979591836723557
49800,KELP,2020,5,SUBMISSION,ExplicitBook,0.9090909090909918
49900,KELP,2022,2,InferredBot,SUBMISSION,1
50400,RAINFOREST_RESIN,9998,1,,,1.846153846154266
50600,KELP,2020,6,SUBMISSION,ExplicitBook,0.9600000000000364
50600,KELP,2020,1,SUBMISSION,InferredBot,0.9600000000000364
50600,KELP,2020,2,,,0.9600000000000364
50800,KELP,2022,1,ExplicitBook,SUBMISSION,0.48979591836723557
51300,KELP,2021,13,SUBMISSION,InferredBot,0.5
51500,KELP,2022,1,ExplicitBook,SUBMISSION,0.4918032786886215
51600,KELP,2022,2,InferredBot,SUBMISSION,0.5471698113208276
51700,KELP,2020,4,,,1.6666666666667425
51700,RAINFOREST_RESIN,9995,11,,,5
51900,RAINFOREST_RESIN,9996,1,,,4
52100,RAINFOREST_RESIN,9995,8,,,5
52300,KELP,2022,1,ExplicitBook,SUBMISSION,0.9824561403509051
52500,KELP,2022,1,ExplicitBook,SUBMISSION,0.49122807017533887
52700,KELP,2019,1,,,2.0377358490566166
52900,RAINFOREST_RESIN,10005,6,,,5
53200,KELP,2022,1,ExplicitBook,SUBMISSION,0.9841269841269877
53900,KELP,2022,2,InferredBot,SUBMISSION,1
54100,KELP,2021,1,SUBMISSION,InferredBot,0.5199999999999818
54300,KELP,2022,1,ExplicitBook,SUBMISSION,0.9803921568627629
54300,KELP,2020,1,SUBMISSION,InferredBot,1.019607843137237
54600,RAINFOREST_RESIN,10002,3,,,1.894736842104976
54700,KELP,2020,4,SUBMISSION,ExplicitBook,0.4677419354839003
55000,KELP,2019,1,,,1.3636363636362603
55100,KELP,2021,2,InferredBot,SUBMISSION,0.6818181818182438
55200,KELP,2019,3,SUBMISSION,ExplicitBook,1.0181818181818016
55500,KELP,2021,1,ExplicitBook,SUBMISSION,1.054545454545405
55700,KELP,2020,1,SUBMISSION,InferredBot,0.4375
56000,KELP,2019,3,SUBMISSION,ExplicitBook,0.9019607843138147
56700,KELP,2020,2,,,0
57200,KELP,2019,1,ExplicitBook,SUBMISSION,0.4909090909090992
57500,KELP,2019,5,ExplicitBook,SUBMISSION,0.5833333333332575
57800,RAINFOREST_RESIN,9998,1,,,1.9682539682544302
57900,KELP,2018,6,SUBMISSION,ExplicitBook,0.4500000000000455
58000,KELP,2020,11,InferredBot,SUBMISSION,1.1666666666667425
58100,RAINFOREST_RESIN,10005,3,,,5
58400,KELP,2017,15,SUBMISSION,InferredBot,0.5106382978724469
58600,RAINFOREST_RESIN,10002,1,,,1.9607843137255259
58800,RAINFOREST_RESIN,9995,12,,,5.033898305084222
59100,KELP,2018,1,InferredBot,SUBMISSION,0.6721311475409948
59300,KELP,2016,1,,,1.5454545454545041
60000,KELP,2017,1,InferredBot,SUBMISSION,0.5
60200,KELP,2016,1,,,0.47169811320759436
60700,KELP,2017,1,,,0.4489795918366326
60800,KELP,2015,1,,,1.523809523809632
60900,KELP,2015,3,,,1.6031746031746934
61200,KELP,2016,2,SUBMISSION,ExplicitBook,0.47826086956524705
61700,KELP,2014,1,,,1.5833333333332575
61900,KELP,2016,2,InferredBot,SUBMISSION,0.5
62000,KELP,2016,1,ExplicitBook,SUBMISSION,0.4878048780487916
62200,RAINFOREST_RESIN,10002,4,,,1.886792452829468
62300,RAINFOREST_RESIN,10005,2,,,5
62800,KELP,2015,1,,,2.0384615384614335
62900,RAINFOREST_RESIN,9998,4,,,1.8709677419356012
63000,KELP,2018,1,,,0.4677419354839003
63100,KELP,2016,1,,,2.039215686274474
63400,KELP,2018,5,,,0
63600,KELP,2018,1,ExplicitBook,SUBMISSION,0.48837209302314477
63800,KELP,2016,1,,,2.0399999999999636
63900,RAINFOREST_RESIN,9995,12,,,5
64000,KELP,2017,1,SUBMISSION,InferredBot,0.5
64200,RAINFOREST_RESIN,9996,1,,,4
64400,RAINFOREST_RESIN,9998,4,,,1.757575757575978
64500,RAINFOREST_RESIN,9998,1,,,1.841269841270332
65000,RAINFOREST_RESIN,9998,1,,,1.9607843137255259
65100,RAINFOREST_RESIN,9996,2,,,4
65300,RAINFOREST_RESIN,10002,2,,,1.866666666666788
65400,KELP,2016,3,SUBMISSION,ExplicitBook,0.474576271186379
66000,RAINFOREST_RESIN,9998,1,,,1.846153846154266
66300,KELP,2018,1,ExplicitBook,SUBMISSION,1.0188679245281946
66900,KELP,2017,1,ExplicitBook,SUBMISSION,1.0588235294117112
67100,KELP,2017,9,InferredBot,SUBMISSION,0.5
67200,KELP,2015,1,,,1.5348837209303383
67300,RAINFOREST_RESIN,9998,5,,,1.9047619047614717
67500,KELP,2015,1,,,1.5365853658536253
67600,KELP,2017,12,InferredBot,SUBMISSION,0.5
68000,KELP,2016,6,SUBMISSION,InferredBot,0.5
68100,RAINFOREST_RESIN,9998,2,,,2
68200,KELP,2017,1,ExplicitBook,SUBMISSION,0.4920634920633802
68300,KELP,2017,1,ExplicitBook,SUBMISSION,0.4915254237287172
68600,KELP,2015,1,,,1.530612244898066
68900,KELP,2017,1,ExplicitBook,SUBMISSION,0.49122807017533887
69100,KELP,2017,1,,,0.47540983606563714
69100,KELP,2015,8,,,1.5245901639343629
69200,KELP,2017,3,ExplicitBook,SUBMISSION,0.4761904761903679
69300,KELP,2017,1,ExplicitBook,SUBMISSION,0.48837209302314477
69600,KELP,2015,1,,,1.533333333333303
69700,KELP,2016,2,SUBMISSION,InferredBot,0.5
70100,KELP,2015,1,,,2
70300,RAINFOREST_RESIN,9998,2,,,1.9259259259251849
70500,KELP,2016,3,SUBMISSION,ExplicitBook,0.5
70600,KELP,2016,2,SUBMISSION,InferredBot,0.354838709677324
70800,KELP,2015,1,,,1.5283018867924056
71200,KELP,2015,1,,,1.526315789473756
71500,KELP,2015,3,,,1.5849056603774443
71700,KELP,2015,8,SUBMISSION,InferredBot,1
71900,RAINFOREST_RESIN,10002,1,,,1.962264150943156
72000,KELP,2017,1,,,0.4375
72400,RAINFOREST_RESIN,10002,1,,,1.9555555555562023
72500,KELP,2016,1,InferredBot,SUBMISSION,0.6721311475409948
72600,KELP,2015,4,SUBMISSION,ExplicitBook,0.3382352941175668
72900,KELP,2016,1,InferredBot,SUBMISSION,0.5
73000,KELP,2014,1,,,1.5555555555556566
73100,RAINFOREST_RESIN,10002,1,,,1.907692307691832
73900,KELP,2015,5,,,1.5789473684210407
74000,RAINFOREST_RESIN,10002,1,,,0.6153846153847553
74300,KELP,2014,1,,,1.9275362318840052
74900,RAINFOREST_RESIN,10002,1,,,1.9682539682544302
75000,KELP,2016,1,ExplicitBook,SUBMISSION,0.4909090909090992
75000,RAINFOREST_RESIN,9995,9,,,4.963636363636397
75500,KELP,2015,2,SUBMISSION,InferredBot,0.40625
75600,RAINFOREST_RESIN,10002,1,,,1.964912280702265
75900,KELP,2015,6,SUBMISSION,InferredBot,1
76100,RAINFOREST_RESIN,9998,1,,,1.9534883720934886
76200,KELP,2015,14,SUBMISSION,InferredBot,1
76900,KELP,2014,6,SUBMISSION,ExplicitBook,0.8888888888889142
76900,KELP,2014,2,,,0.8888888888889142
76900,KELP,2014,3,,,0.8888888888889142
77000,KELP,2015,2,InferredBot,SUBMISSION,0.5
77100,KELP,2015,2,ExplicitBook,SUBMISSION,0.5076923076921958
77200,KELP,2013,10,SUBMISSION,InferredBot,1
77600,KELP,2013,10,SUBMISSION,InferredBot,0.42105263157895934
77900,RAINFOREST_RESIN,10002,3,,,1.9104477611945185
78100,KELP,2014,3,SUBMISSION,ExplicitBook,0.5
78100,KELP,2013,1,,,1.5
78500,RAINFOREST_RESIN,10004,1,,,4.1599999999998545
78700,KELP,2013,2,,,1.5483870967741495
78800,RAINFOREST_RESIN,10002,1,,,1.9574468085102126
78900,KELP,2015,1,ExplicitBook,SUBMISSION,0.490566037735789
79000,KELP,2013,3,,,1.6071428571428896
79100,KELP,2013,1,,,1.5319148936171132
79200,KELP,2014,5,SUBMISSION,ExplicitBook,0.4693877551019341
79400,KELP,2013,1,,,2
79600,KELP,2013,13,,,1.5
79900,KELP,2013,1,,,1.525423728813621
80800,KELP,2015,1,ExplicitBook,SUBMISSION,0.6060606060605096
80900,KELP,2013,1,,,0.9130434782607608
81100,KELP,2015,1,ExplicitBook,SUBMISSION,0.9622641509433834
81200,KELP,2015,1,ExplicitBook,SUBMISSION,0.4888888888888232
81400,RAINFOREST_RESIN,10004,1,,,4
81800,RAINFOREST_RESIN,10002,1,,,1.9607843137255259
81900,RAINFOREST_RESIN,9998,1,,,1.967213114754486
82500,KELP,2015,1,,,1.533333333333303
82600,KELP,2016,3,SUBMISSION,ExplicitBook,0.41025641025635196
82800,KELP,2017,1,InferredBot,SUBMISSION,0.5
83100,KELP,2016,1,,,0.9032258064517009
83100,KELP,2016,3,,,0.9032258064517009
83700,KELP,2017,1,SUBMISSION,ExplicitBook,0.9803921568627629
84000,KELP,2018,1,ExplicitBook,SUBMISSION,0.599999999999909
84100,RAINFOREST_RESIN,9996,1,,,4
84100,RAINFOREST_RESIN,9996,8,,,4
84200,KELP,2016,1,,,1.3809523809522943
84300,RAINFOREST_RESIN,10004,2,,,4.1971830985912675
84500,KELP,2015,1,,,1.9230769230769056
84600,KELP,2017,1,ExplicitBook,SUBMISSION,0.49019607843138147
85100,KELP,2017,14,InferredBot,SUBMISSION,0.5
85100,KELP,2016,2,SUBMISSION,InferredBot,0.5
85100,KELP,2016,11,,,0.5
85600,KELP,2017,4,ExplicitBook,SUBMISSION,0.6545454545455414
85800,KELP,2016,6,SUBMISSION,ExplicitBook,0.47761194029840226
85900,RAINFOREST_RESIN,9998,1,,,1.9682539682544302
86100,RAINFOREST_RESIN,10002,1,,,2.3333333333339397
86200,KELP,2015,3,,,1.599999999999909
86700,KELP,2015,1,,,1.521739130434753
86900,KELP,2017,2,ExplicitBook,SUBMISSION,0.47727272727274794
87200,RAINFOREST_RESIN,9996,1,,,4
87400,KELP,2015,1,,,1.5272727272727025
87700,KELP,2013,1,,,1.5365853658536253
87900,KELP,2016,1,InferredBot,SUBMISSION,1
88000,KELP,2014,2,SUBMISSION,InferredBot,1
88100,KELP,2016,8,InferredBot,SUBMISSION,0.5
88300,KELP,2014,1,,,1.530612244898066
88500,KELP,2016,1,,,1
88600,KELP,2014,2,SUBMISSION,ExplicitBook,0.9622641509433834
88800,KELP,2014,2,SUBMISSION,ExplicitBook,0.9677419354839003
88900,KELP,2014,1,,,1.040816326530603
89100,KELP,2015,1,SUBMISSION,InferredBot,0.34999999999990905
89200,RAINFOREST_RESIN,10002,1,,,1.9310344827590598
89600,KELP,2016,6,,,0.017857142857110375
89600,KELP,2016,2,,,0.017857142857110375
89800,KELP,2014,1,,,1.5319148936171132
89900,KELP,2015,2,SUBMISSION,InferredBot,0.5
90000,RAINFOREST_RESIN,9998,1,,,1.9661016949157784
90100,RAINFOREST_RESIN,10002,3,,,1.964912280702265
90300,RAINFOREST_RESIN,9998,1,,,1.8775510204086459
90900,KELP,2017,1,ExplicitBook,SUBMISSION,0.9803921568627629
91000,KELP,2017,1,ExplicitBook,SUBMISSION,0.9836065573770156
91100,KELP,2016,1,SUBMISSION,InferredBot,0.5
91200,KELP,2016,1,SUBMISSION,InferredBot,0.5
91200,RAINFOREST_RESIN,9995,1,,,5.086956521739921
91500,KELP,2016,14,SUBMISSION,InferredBot,0.5
91700,RAINFOREST_RESIN,9998,1,,,1.967213114754486
92100,RAINFOREST_RESIN,9998,1,,,1.964912280702265
92200,KELP,2015,8,,,1.5
92200,KELP,2015,2,,,1.5
92300,KELP,2017,12,InferredBot,SUBMISSION,0.5
92600,KELP,2017,1,ExplicitBook,SUBMISSION,0.49019607843138147
92700,KELP,2015,1,,,1.9354838709678006
92900,KELP,2016,1,,,1.0185185185184764
93200,KELP,2019,1,,,0.47727272727274794
93300,KELP,2019,1,ExplicitBook,SUBMISSION,0.4915254237287172
93400,RAINFOREST_RESIN,9998,3,,,1.901639344261639
93600,KELP,2022,1,InferredBot,SUBMISSION,0.5967741935482991
93800,RAINFOREST_RESIN,9998,1,,,2.121212121212011
94200,RAINFOREST_RESIN,10002,1,,,1.725490196078681
94300,RAINFOREST_RESIN,10002,1,,,1.962264150943156
94400,KELP,2022,1,InferredBot,SUBMISSION,0.5
94600,RAINFOREST_RESIN,9998,1,,,1.9130434782600787
94900,KELP,2022,6,InferredBot,SUBMISSION,0.5
95000,KELP,2022,1,InferredBot,SUBMISSION,1
95600,KELP,2018,1,,,2.0338983050846764
95700,RAINFOREST_RESIN,10002,1,,,1.9574468085102126
95800,RAINFOREST_RESIN,10005,7,,,5
96000,KELP,2017,2,SUBMISSION,InferredBot,0.9791666666667425
96200,KELP,2017,1,,,1.0588235294117112
96300,KELP,2016,1,,,2
96800,RAINFOREST_RESIN,10002,3,,,2
96900,KELP,2019,14,SUBMISSION,InferredBot,1
97100,KELP,2019,1,SUBMISSION,InferredBot,0.5409836065573472
97200,KELP,2019,3,SUBMISSION,ExplicitBook,0.9183673469387941
97200,KELP,2019,3,SUBMISSION,InferredBot,0.9183673469387941
97200,KELP,2019,7,,,0.9183673469387941
97300,KELP,2018,1,,,1.530612244898066
97600,RAINFOREST_RESIN,10002,7,,,1.7971014492759423
97700,KELP,2021,1,,,1
97900,KELP,2018,1,,,2.019607843137237
98300,KELP,2020,2,ExplicitBook,SUBMISSION,0.5322580645160997
98400,KELP,2020,1,InferredBot,SUBMISSION,0.44776119402990844
98400,KELP,2020,7,,,0.44776119402990844
98800,KELP,2020,1,ExplicitBook,SUBMISSION,0.48979591836723557
98900,KELP,2020,15,InferredBot,SUBMISSION,0.5
99000,KELP,2018,1,,,1.5636363636363058
99300,KELP,2020,1,ExplicitBook,SUBMISSION,0.4909090909090992
99400,KELP,2021,2,InferredBot,SUBMISSION,1
99800,KELP,2021,4,InferredBot,SUBMISSION,1
99900,KELP,2018,1,,,1.526315789473756
100000,KELP,2020,1,,,0.45283018867917235
100200,RAINFOREST_RESIN,9998,1,,,1.8039215686276293
100500,RAINFOREST_RESIN,9995,8,,,5
100700,RAINFOREST_RESIN,10002,1,,,1.9682539682544302
100900,KELP,2018,8,,,1.7608695652174902
101200,KELP,2021,17,InferredBot,SUBMISSION,0.4705882352941444
101500,KELP,2021,2,InferredBot,SUBMISSION,1
101600,KELP,2019,5,,,1.6875
102200,KELP,2021,1,,,0.44776119402990844
102200,KELP,2021,2,,,0.44776119402990844
102300,RAINFOREST_RESIN,9998,4,,,2
102600,KELP,2019,2,,,0.5
102700,RAINFOREST_RESIN,10005,6,,,5
103400,KELP,2019,1,SUBMISSION,ExplicitBook,0.9857142857142662
